nohup: ignoring input
Epoch: 1
Validation:   0%|          | 0/44 [00:00<?, ?it/s]
Validation:   7%|▋         | 3/44 [01:21<17:37, 25.79s/it, Loss: 0.98926]
Validation:   9%|▉         | 4/44 [02:02<17:11, 25.79s/it, Loss: 0.88379]
Validation:  11%|█▏        | 5/44 [02:02<14:57, 23.01s/it, Loss: 0.88379]
Validation:  11%|█▏        | 5/44 [02:44<14:57, 23.01s/it, Loss: 0.88770]
Validation:  14%|█▎        | 6/44 [02:44<17:45, 28.05s/it, Loss: 0.88770]
Validation:  16%|█▌        | 7/44 [03:27<17:17, 28.05s/it, Loss: 0.85352]
Validation:  18%|█▊        | 8/44 [03:27<15:04, 25.11s/it, Loss: 0.85352]
Validation:  18%|█▊        | 8/44 [04:08<15:04, 25.11s/it, Loss: 0.71289]
Validation:  20%|██        | 9/44 [04:08<16:50, 28.88s/it, Loss: 0.71289]
Validation:  20%|██        | 9/44 [04:48<16:50, 28.88s/it, Loss: 1.12012]
Validation:  23%|██▎       | 10/44 [04:48<18:03, 31.87s/it, Loss: 1.12012]
Validation:  25%|██▌       | 11/44 [05:30<17:31, 31.87s/it, Loss: 0.92383]
Validation:  27%|██▋       | 12/44 [05:30<14:30, 27.22s/it, Loss: 0.92383]
Validation:  27%|██▋       | 12/44 [06:12<14:30, 27.22s/it, Loss: 0.97900]
Validation:  30%|██▉       | 13/44 [06:12<15:49, 30.61s/it, Loss: 0.97900]
Validation:  30%|██▉       | 13/44 [06:54<15:49, 30.61s/it, Loss: 1.10645]
Validation:  32%|███▏      | 14/44 [06:54<16:41, 33.38s/it, Loss: 1.10645]
Validation:  32%|███▏      | 14/44 [07:35<16:41, 33.38s/it, Loss: 0.69922]
Validation:  34%|███▍      | 15/44 [07:35<17:08, 35.45s/it, Loss: 0.69922]
Validation:  36%|███▋      | 16/44 [08:15<16:32, 35.45s/it, Loss: 1.01465]
Validation:  39%|███▊      | 17/44 [08:15<13:00, 28.92s/it, Loss: 1.01465]
Validation:  39%|███▊      | 17/44 [08:57<13:00, 28.92s/it, Loss: 0.75781]
Validation:  41%|████      | 18/44 [08:57<13:48, 31.86s/it, Loss: 0.75781]
Validation:  41%|████      | 18/44 [09:31<13:48, 31.86s/it, Loss: 1.00781]
Validation:  43%|████▎     | 19/44 [09:31<13:33, 32.54s/it, Loss: 1.00781]
Validation:  43%|████▎     | 19/44 [10:03<13:33, 32.54s/it, Loss: 0.85205]
Validation:  45%|████▌     | 20/44 [10:03<12:57, 32.39s/it, Loss: 0.85205]
Validation:  45%|████▌     | 20/44 [10:34<12:57, 32.39s/it, Loss: 1.04297]
Validation:  48%|████▊     | 21/44 [10:34<12:13, 31.90s/it, Loss: 1.04297]
Validation:  50%|█████     | 22/44 [11:05<11:41, 31.90s/it, Loss: 1.13672]
Validation:  52%|█████▏    | 23/44 [11:05<08:41, 24.84s/it, Loss: 1.13672]
Validation:  52%|█████▏    | 23/44 [11:41<08:41, 24.84s/it, Loss: 0.62402]
Validation:  55%|█████▍    | 24/44 [11:41<09:09, 27.48s/it, Loss: 0.62402]
Validation:  55%|█████▍    | 24/44 [12:17<09:09, 27.48s/it, Loss: 0.56543]
Validation:  57%|█████▋    | 25/44 [12:17<09:21, 29.54s/it, Loss: 0.56543]
Validation:  57%|█████▋    | 25/44 [12:54<09:21, 29.54s/it, Loss: 0.55664]
Validation:  59%|█████▉    | 26/44 [12:54<09:28, 31.59s/it, Loss: 0.55664]
Validation:  59%|█████▉    | 26/44 [13:24<09:28, 31.59s/it, Loss: 0.56494]
Validation:  61%|██████▏   | 27/44 [13:24<08:49, 31.16s/it, Loss: 0.56494]
Validation:  61%|██████▏   | 27/44 [13:54<08:49, 31.16s/it, Loss: 0.44312]
Validation:  64%|██████▎   | 28/44 [13:54<08:14, 30.88s/it, Loss: 0.44312]
Validation:  66%|██████▌   | 29/44 [14:24<07:43, 30.88s/it, Loss: 0.52734]
Validation:  68%|██████▊   | 30/44 [14:24<05:33, 23.81s/it, Loss: 0.52734]
Validation:  68%|██████▊   | 30/44 [14:55<05:33, 23.81s/it, Loss: 0.45728]
Validation:  70%|███████   | 31/44 [14:55<05:29, 25.35s/it, Loss: 0.45728]
Validation:  70%|███████   | 31/44 [15:25<05:29, 25.35s/it, Loss: 0.65039]
Validation:  73%|███████▎  | 32/44 [15:25<05:19, 26.65s/it, Loss: 0.65039]
Validation:  73%|███████▎  | 32/44 [15:55<05:19, 26.65s/it, Loss: 0.85791]
Validation:  75%|███████▌  | 33/44 [15:55<05:03, 27.55s/it, Loss: 0.85791]
Validation:  75%|███████▌  | 33/44 [16:25<05:03, 27.55s/it, Loss: 0.59766]
Validation:  77%|███████▋  | 34/44 [16:25<04:43, 28.35s/it, Loss: 0.59766]
Validation:  77%|███████▋  | 34/44 [16:56<04:43, 28.35s/it, Loss: 0.79688]
Validation:  80%|███████▉  | 35/44 [16:56<04:20, 28.95s/it, Loss: 0.79688]
Validation:  80%|███████▉  | 35/44 [17:27<04:20, 28.95s/it, Loss: 0.79395]
Validation:  82%|████████▏ | 36/44 [17:27<03:55, 29.47s/it, Loss: 0.79395]
Validation:  84%|████████▍ | 37/44 [17:56<03:26, 29.47s/it, Loss: 0.82715]
Validation:  86%|████████▋ | 38/44 [17:56<02:17, 22.88s/it, Loss: 0.82715]
Validation:  86%|████████▋ | 38/44 [18:28<02:17, 22.88s/it, Loss: 0.79492]
Validation:  89%|████████▊ | 39/44 [18:28<02:04, 24.89s/it, Loss: 0.79492]
Validation:  89%|████████▊ | 39/44 [18:58<02:04, 24.89s/it, Loss: 0.61621]
Validation:  91%|█████████ | 40/44 [18:58<01:44, 26.19s/it, Loss: 0.61621]
Validation:  91%|█████████ | 40/44 [19:27<01:44, 26.19s/it, Loss: 0.69287]
Validation:  93%|█████████▎| 41/44 [19:27<01:21, 27.21s/it, Loss: 0.69287]
Validation:  93%|█████████▎| 41/44 [19:57<01:21, 27.21s/it, Loss: 0.73438]
Validation:  95%|█████████▌| 42/44 [19:57<00:55, 27.91s/it, Loss: 0.73438]
Validation:  95%|█████████▌| 42/44 [20:28<00:55, 27.91s/it, Loss: 0.83398]
Validation:  98%|█████████▊| 43/44 [20:28<00:28, 28.69s/it, Loss: 0.83398]
Validation:  98%|█████████▊| 43/44 [20:58<00:28, 28.69s/it, Loss: 0.56348]
Validation: 100%|██████████| 44/44 [20:58<00:00, 29.20s/it, Loss: 0.56348]
Validation: 100%|██████████| 44/44 [21:29<00:00, 29.20s/it, Loss: 0.74463]
Validation: 45it [21:29, 29.54s/it, Loss: 0.74463]                        
Validation: 46it [22:00, 29.54s/it, Loss: 0.53955]
Validation: 47it [22:00, 23.14s/it, Loss: 0.53955]
Validation: 47it [22:30, 23.14s/it, Loss: 0.96680]
Validation: 48it [22:30, 25.03s/it, Loss: 0.96680]
Validation: 48it [23:02, 25.03s/it, Loss: 0.73145]
Validation: 49it [23:02, 26.68s/it, Loss: 0.73145]
Validation: 49it [23:33, 26.68s/it, Loss: 0.89746]
Validation: 50it [23:33, 28.00s/it, Loss: 0.89746]
Validation: 50it [24:03, 28.00s/it, Loss: 0.69336]
Validation: 51it [24:03, 28.45s/it, Loss: 0.69336]
Validation: 51it [24:33, 28.45s/it, Loss: 0.75391]
Validation: 52it [24:33, 28.79s/it, Loss: 0.75391]
Validation: 52it [25:03, 28.79s/it, Loss: 0.58789]
Validation: 53it [25:03, 29.12s/it, Loss: 0.58789]
Validation: 100%|██████████| 44/44 [25:03<00:00, 34.16s/it, Loss: 0.58789]
Validation Loss: 0.78539
Epoch: 9

Validation:   0%|          | 0/44 [00:00<?, ?it/s]
Validation:   0%|          | 0/44 [00:26<?, ?it/s, Loss: 1.17578]
Validation:   2%|▏         | 1/44 [00:26<19:17, 26.93s/it, Loss: 1.17578]
Validation:   5%|▍         | 2/44 [00:44<18:51, 26.93s/it, Loss: 0.98926]
Validation:   7%|▋         | 3/44 [00:44<09:14, 13.52s/it, Loss: 0.98926]
Validation:   9%|▉         | 4/44 [01:02<09:00, 13.52s/it, Loss: 0.88428]
Validation:  11%|█▏        | 5/44 [01:02<07:14, 11.14s/it, Loss: 0.88428]
Validation:  11%|█▏        | 5/44 [01:20<07:14, 11.14s/it, Loss: 0.88721]
Validation:  14%|█▎        | 6/44 [01:20<08:10, 12.91s/it, Loss: 0.88721]
Validation:  16%|█▌        | 7/44 [01:37<07:57, 12.91s/it, Loss: 0.85352]
Validation:  18%|█▊        | 8/44 [01:37<06:41, 11.14s/it, Loss: 0.85352]
Validation:  18%|█▊        | 8/44 [01:55<06:41, 11.14s/it, Loss: 0.71240]
Validation:  20%|██        | 9/44 [01:55<07:23, 12.69s/it, Loss: 0.71240]
Validation:  20%|██        | 9/44 [02:13<07:23, 12.69s/it, Loss: 1.11914]
Validation:  23%|██▎       | 10/44 [02:13<07:55, 13.98s/it, Loss: 1.11914]
Validation:  25%|██▌       | 11/44 [02:30<07:41, 13.98s/it, Loss: 0.92432]
Validation:  27%|██▋       | 12/44 [02:30<06:17, 11.79s/it, Loss: 0.92432]
Validation:  27%|██▋       | 12/44 [02:48<06:17, 11.79s/it, Loss: 0.97852]
Validation:  30%|██▉       | 13/44 [02:48<06:47, 13.13s/it, Loss: 0.97852]
Validation:  30%|██▉       | 13/44 [03:08<06:47, 13.13s/it, Loss: 1.10547]
Validation:  32%|███▏      | 14/44 [03:08<07:28, 14.95s/it, Loss: 1.10547]
Validation:  32%|███▏      | 14/44 [03:39<07:28, 14.95s/it, Loss: 0.69922]
Validation:  34%|███▍      | 15/44 [03:39<09:16, 19.18s/it, Loss: 0.69922]
Validation:  36%|███▋      | 16/44 [04:10<08:57, 19.18s/it, Loss: 1.01465]
Validation:  39%|███▊      | 17/44 [04:10<07:50, 17.42s/it, Loss: 1.01465]
Validation:  39%|███▊      | 17/44 [04:40<07:50, 17.42s/it, Loss: 0.75781]
Validation:  41%|████      | 18/44 [04:40<08:54, 20.57s/it, Loss: 0.75781]
Validation:  41%|████      | 18/44 [05:12<08:54, 20.57s/it, Loss: 1.00684]
Validation:  43%|████▎     | 19/44 [05:12<09:41, 23.24s/it, Loss: 1.00684]
Validation:  43%|████▎     | 19/44 [05:44<09:41, 23.24s/it, Loss: 0.85254]
Validation:  45%|████▌     | 20/44 [05:44<10:13, 25.57s/it, Loss: 0.85254]
Validation:  45%|████▌     | 20/44 [06:16<10:13, 25.57s/it, Loss: 1.04199]
Validation:  48%|████▊     | 21/44 [06:16<10:28, 27.31s/it, Loss: 1.04199]
Validation:  50%|█████     | 22/44 [06:48<10:00, 27.31s/it, Loss: 1.13672]
Validation:  52%|█████▏    | 23/44 [06:48<07:49, 22.35s/it, Loss: 1.13672]
Validation:  52%|█████▏    | 23/44 [07:20<07:49, 22.35s/it, Loss: 0.62402]
Validation:  55%|█████▍    | 24/44 [07:20<08:15, 24.78s/it, Loss: 0.62402]
Validation:  55%|█████▍    | 24/44 [07:53<08:15, 24.78s/it, Loss: 0.56543]
Validation:  57%|█████▋    | 25/44 [07:53<08:26, 26.68s/it, Loss: 0.56543]
Validation:  57%|█████▋    | 25/44 [08:25<08:26, 26.68s/it, Loss: 0.55664]
Validation:  59%|█████▉    | 26/44 [08:25<08:26, 28.12s/it, Loss: 0.55664]
Validation:  59%|█████▉    | 26/44 [08:58<08:26, 28.12s/it, Loss: 0.56445]
Validation:  61%|██████▏   | 27/44 [08:58<08:20, 29.47s/it, Loss: 0.56445]
Validation:  61%|██████▏   | 27/44 [09:30<08:20, 29.47s/it, Loss: 0.44336]
Validation:  64%|██████▎   | 28/44 [09:30<08:04, 30.27s/it, Loss: 0.44336]
Validation:  66%|██████▌   | 29/44 [10:02<07:34, 30.27s/it, Loss: 0.52783]
Validation:  68%|██████▊   | 30/44 [10:02<05:35, 23.96s/it, Loss: 0.52783]
Validation:  68%|██████▊   | 30/44 [10:33<05:35, 23.96s/it, Loss: 0.45703]
Validation:  70%|███████   | 31/44 [10:33<05:33, 25.69s/it, Loss: 0.45703]
Validation:  70%|███████   | 31/44 [11:04<05:33, 25.69s/it, Loss: 0.64990]
Validation:  73%|███████▎  | 32/44 [11:04<05:22, 26.89s/it, Loss: 0.64990]
Validation:  73%|███████▎  | 32/44 [11:34<05:22, 26.89s/it, Loss: 0.85791]
Validation:  75%|███████▌  | 33/44 [11:34<05:06, 27.88s/it, Loss: 0.85791]
Validation:  75%|███████▌  | 33/44 [12:05<05:06, 27.88s/it, Loss: 0.59766]
Validation:  77%|███████▋  | 34/44 [12:05<04:45, 28.58s/it, Loss: 0.59766]
Validation:  77%|███████▋  | 34/44 [12:35<04:45, 28.58s/it, Loss: 0.79590]
Validation:  80%|███████▉  | 35/44 [12:35<04:21, 29.03s/it, Loss: 0.79590]
Validation:  80%|███████▉  | 35/44 [13:05<04:21, 29.03s/it, Loss: 0.79346]
Validation:  82%|████████▏ | 36/44 [13:05<03:54, 29.30s/it, Loss: 0.79346]
Validation:  84%|████████▍ | 37/44 [13:35<03:25, 29.30s/it, Loss: 0.82715]
Validation:  86%|████████▋ | 38/44 [13:35<02:17, 22.98s/it, Loss: 0.82715]
Validation:  86%|████████▋ | 38/44 [14:06<02:17, 22.98s/it, Loss: 0.79492]
Validation:  89%|████████▊ | 39/44 [14:06<02:03, 24.73s/it, Loss: 0.79492]
Validation:  89%|████████▊ | 39/44 [14:36<02:03, 24.73s/it, Loss: 0.61523]
Validation:  91%|█████████ | 40/44 [14:36<01:44, 26.22s/it, Loss: 0.61523]
Validation:  91%|█████████ | 40/44 [15:08<01:44, 26.22s/it, Loss: 0.69238]
Validation:  93%|█████████▎| 41/44 [15:08<01:23, 27.82s/it, Loss: 0.69238]
Validation:  93%|█████████▎| 41/44 [15:38<01:23, 27.82s/it, Loss: 0.73438]
Validation:  95%|█████████▌| 42/44 [15:38<00:56, 28.47s/it, Loss: 0.73438]
Validation:  95%|█████████▌| 42/44 [16:09<00:56, 28.47s/it, Loss: 0.83301]
Validation:  98%|█████████▊| 43/44 [16:09<00:29, 29.01s/it, Loss: 0.83301]
Validation:  98%|█████████▊| 43/44 [16:40<00:29, 29.01s/it, Loss: 0.56250]
Validation: 100%|██████████| 44/44 [16:40<00:00, 29.65s/it, Loss: 0.56250]
Validation: 100%|██████████| 44/44 [17:11<00:00, 29.65s/it, Loss: 0.74463]
Validation: 45it [17:11, 29.90s/it, Loss: 0.74463]                        
Validation: 46it [17:41, 29.90s/it, Loss: 0.53906]
Validation: 47it [17:41, 23.18s/it, Loss: 0.53906]
Validation: 47it [18:11, 23.18s/it, Loss: 0.96582]
Validation: 48it [18:11, 24.87s/it, Loss: 0.96582]
Validation: 48it [18:41, 24.87s/it, Loss: 0.73096]
Validation: 49it [18:41, 26.17s/it, Loss: 0.73096]
Validation: 49it [19:10, 26.17s/it, Loss: 0.89746]
Validation: 50it [19:10, 27.10s/it, Loss: 0.89746]
Validation: 50it [19:40, 27.10s/it, Loss: 0.69434]
Validation: 51it [19:40, 27.80s/it, Loss: 0.69434]
Validation: 51it [20:10, 27.80s/it, Loss: 0.75391]
Validation: 52it [20:10, 28.48s/it, Loss: 0.75391]
Validation: 52it [20:40, 28.48s/it, Loss: 0.58789]
Validation: 53it [20:40, 28.95s/it, Loss: 0.58789]
Validation: 100%|██████████| 44/44 [20:40<00:00, 28.20s/it, Loss: 0.58789]
Validation Loss: 0.78516
Epoch: 10

Validation:   0%|          | 0/44 [00:00<?, ?it/s]
Validation:   0%|          | 0/44 [00:32<?, ?it/s, Loss: 1.17578]
Validation:   2%|▏         | 1/44 [00:32<23:05, 32.21s/it, Loss: 1.17578]
Validation:   5%|▍         | 2/44 [01:01<22:32, 32.21s/it, Loss: 0.98926]
Validation:   7%|▋         | 3/44 [01:01<13:10, 19.29s/it, Loss: 0.98926]
Validation:   9%|▉         | 4/44 [01:32<12:51, 19.29s/it, Loss: 0.88379]
Validation:  11%|█▏        | 5/44 [01:32<11:14, 17.29s/it, Loss: 0.88379]
Validation:  11%|█▏        | 5/44 [02:04<11:14, 17.29s/it, Loss: 0.88721]
Validation:  14%|█▎        | 6/44 [02:04<13:23, 21.14s/it, Loss: 0.88721]
Validation:  16%|█▌        | 7/44 [02:34<13:02, 21.14s/it, Loss: 0.85352]
Validation:  18%|█▊        | 8/44 [02:34<11:10, 18.63s/it, Loss: 0.85352]
Validation:  18%|█▊        | 8/44 [03:06<11:10, 18.63s/it, Loss: 0.71289]
Validation:  20%|██        | 9/44 [03:06<12:37, 21.65s/it, Loss: 0.71289]
Validation:  20%|██        | 9/44 [03:38<12:37, 21.65s/it, Loss: 1.12012]
Validation:  23%|██▎       | 10/44 [03:38<13:49, 24.40s/it, Loss: 1.12012]
Validation:  25%|██▌       | 11/44 [04:09<13:25, 24.40s/it, Loss: 0.92432]
Validation:  27%|██▋       | 12/44 [04:09<11:01, 20.68s/it, Loss: 0.92432]
Validation:  27%|██▋       | 12/44 [04:39<11:01, 20.68s/it, Loss: 0.97803]
Validation:  30%|██▉       | 13/44 [04:39<11:47, 22.81s/it, Loss: 0.97803]
Validation:  30%|██▉       | 13/44 [05:10<11:47, 22.81s/it, Loss: 1.10547]
Validation:  32%|███▏      | 14/44 [05:10<12:20, 24.69s/it, Loss: 1.10547]
Validation:  32%|███▏      | 14/44 [05:40<12:20, 24.69s/it, Loss: 0.69922]
Validation:  34%|███▍      | 15/44 [05:40<12:36, 26.09s/it, Loss: 0.69922]
Validation:  36%|███▋      | 16/44 [06:10<12:10, 26.09s/it, Loss: 1.01465]
Validation:  39%|███▊      | 17/44 [06:10<09:39, 21.48s/it, Loss: 1.01465]
Validation:  39%|███▊      | 17/44 [06:40<09:39, 21.48s/it, Loss: 0.75781]
Validation:  41%|████      | 18/44 [06:40<10:08, 23.39s/it, Loss: 0.75781]
Validation:  41%|████      | 18/44 [07:12<10:08, 23.39s/it, Loss: 1.00781]
Validation:  43%|████▎     | 19/44 [07:12<10:39, 25.59s/it, Loss: 1.00781]
Validation:  43%|████▎     | 19/44 [07:42<10:39, 25.59s/it, Loss: 0.85156]
Validation:  45%|████▌     | 20/44 [07:42<10:39, 26.65s/it, Loss: 0.85156]
Validation:  45%|████▌     | 20/44 [08:12<10:39, 26.65s/it, Loss: 1.04102]
Validation:  48%|████▊     | 21/44 [08:12<10:33, 27.54s/it, Loss: 1.04102]
Validation:  50%|█████     | 22/44 [08:42<10:05, 27.54s/it, Loss: 1.13672]
Validation:  52%|█████▏    | 23/44 [08:42<07:44, 22.11s/it, Loss: 1.13672]
Validation:  52%|█████▏    | 23/44 [09:12<07:44, 22.11s/it, Loss: 0.62402]
Validation:  55%|█████▍    | 24/44 [09:12<08:00, 24.00s/it, Loss: 0.62402]
Validation:  55%|█████▍    | 24/44 [09:43<08:00, 24.00s/it, Loss: 0.56592]
Validation:  57%|█████▋    | 25/44 [09:43<08:09, 25.75s/it, Loss: 0.56592]
Validation:  57%|█████▋    | 25/44 [10:15<08:09, 25.75s/it, Loss: 0.55615]
Validation:  59%|█████▉    | 26/44 [10:15<08:12, 27.34s/it, Loss: 0.55615]
Validation:  59%|█████▉    | 26/44 [10:47<08:12, 27.34s/it, Loss: 0.56445]
Validation:  61%|██████▏   | 27/44 [10:47<08:08, 28.74s/it, Loss: 0.56445]
Validation:  61%|██████▏   | 27/44 [11:17<08:08, 28.74s/it, Loss: 0.44312]
Validation:  64%|██████▎   | 28/44 [11:17<07:45, 29.10s/it, Loss: 0.44312]
Validation:  66%|██████▌   | 29/44 [11:47<07:16, 29.10s/it, Loss: 0.52734]
Validation:  68%|██████▊   | 30/44 [11:47<05:19, 22.79s/it, Loss: 0.52734]
Validation:  68%|██████▊   | 30/44 [12:17<05:19, 22.79s/it, Loss: 0.45703]
Validation:  70%|███████   | 31/44 [12:17<05:19, 24.55s/it, Loss: 0.45703]
Validation:  70%|███████   | 31/44 [12:49<05:19, 24.55s/it, Loss: 0.64990]
Validation:  73%|███████▎  | 32/44 [12:49<05:18, 26.53s/it, Loss: 0.64990]
Validation:  73%|███████▎  | 32/44 [13:22<05:18, 26.53s/it, Loss: 0.85840]
Validation:  75%|███████▌  | 33/44 [13:22<05:08, 28.04s/it, Loss: 0.85840]
Validation:  75%|███████▌  | 33/44 [13:52<05:08, 28.04s/it, Loss: 0.59766]
Validation:  77%|███████▋  | 34/44 [13:52<04:46, 28.62s/it, Loss: 0.59766]
Validation:  77%|███████▋  | 34/44 [14:23<04:46, 28.62s/it, Loss: 0.79639]
Validation:  80%|███████▉  | 35/44 [14:23<04:23, 29.27s/it, Loss: 0.79639]
Validation:  80%|███████▉  | 35/44 [14:54<04:23, 29.27s/it, Loss: 0.79395]
Validation:  82%|████████▏ | 36/44 [14:54<03:59, 29.90s/it, Loss: 0.79395]
Validation:  84%|████████▍ | 37/44 [15:27<03:29, 29.90s/it, Loss: 0.82715]
Validation:  86%|████████▋ | 38/44 [15:27<02:22, 23.74s/it, Loss: 0.82715]
Validation:  86%|████████▋ | 38/44 [15:58<02:22, 23.74s/it, Loss: 0.79492]
Validation:  89%|████████▊ | 39/44 [15:58<02:08, 25.64s/it, Loss: 0.79492]
Validation:  89%|████████▊ | 39/44 [16:29<02:08, 25.64s/it, Loss: 0.61572]
Validation:  91%|█████████ | 40/44 [16:29<01:47, 26.90s/it, Loss: 0.61572]
Validation:  91%|█████████ | 40/44 [16:59<01:47, 26.90s/it, Loss: 0.69238]
Validation:  93%|█████████▎| 41/44 [16:59<01:23, 27.97s/it, Loss: 0.69238]
Validation:  93%|█████████▎| 41/44 [17:30<01:23, 27.97s/it, Loss: 0.73438]
Validation:  95%|█████████▌| 42/44 [17:30<00:57, 28.74s/it, Loss: 0.73438]
Validation:  95%|█████████▌| 42/44 [18:01<00:57, 28.74s/it, Loss: 0.83252]
Validation:  98%|█████████▊| 43/44 [18:01<00:29, 29.24s/it, Loss: 0.83252]
Validation:  98%|█████████▊| 43/44 [18:40<00:29, 29.24s/it, Loss: 0.56348]
Validation: 100%|██████████| 44/44 [18:40<00:00, 32.16s/it, Loss: 0.56348]
Validation: 100%|██████████| 44/44 [19:14<00:00, 32.16s/it, Loss: 0.74463]
Validation: 45it [19:14, 32.67s/it, Loss: 0.74463]                        
Validation: 46it [19:44, 32.67s/it, Loss: 0.53906]
Validation: 47it [19:44, 24.57s/it, Loss: 0.53906]
Validation: 47it [20:16, 24.57s/it, Loss: 0.96582]
Validation: 48it [20:16, 26.38s/it, Loss: 0.96582]
Validation: 48it [20:46, 26.38s/it, Loss: 0.73145]
Validation: 49it [20:46, 27.29s/it, Loss: 0.73145]
Validation: 49it [21:19, 27.29s/it, Loss: 0.89795]
Validation: 50it [21:19, 29.01s/it, Loss: 0.89795]
Validation: 50it [21:51, 29.01s/it, Loss: 0.69336]
Validation: 51it [21:51, 29.81s/it, Loss: 0.69336]
Validation: 51it [22:21, 29.81s/it, Loss: 0.75342]
Validation: 52it [22:21, 29.74s/it, Loss: 0.75342]
Validation: 52it [22:53, 29.74s/it, Loss: 0.58838]
Validation: 53it [22:53, 30.56s/it, Loss: 0.58838]
Validation: 100%|██████████| 44/44 [22:53<00:00, 31.22s/it, Loss: 0.58838]
Validation Loss: 0.78518
Epoch: 11

Validation:   0%|          | 0/44 [00:00<?, ?it/s]
Validation:   0%|          | 0/44 [00:30<?, ?it/s, Loss: 1.17480]
Validation:   2%|▏         | 1/44 [00:30<22:02, 30.75s/it, Loss: 1.17480]
Validation:   5%|▍         | 2/44 [01:03<21:31, 30.75s/it, Loss: 0.98877]
Validation:   7%|▋         | 3/44 [01:03<13:40, 20.00s/it, Loss: 0.98877]
Validation:   9%|▉         | 4/44 [01:35<13:20, 20.00s/it, Loss: 0.88428]
Validation:  11%|█▏        | 5/44 [01:35<11:37, 17.89s/it, Loss: 0.88428]
Validation:  11%|█▏        | 5/44 [02:06<11:37, 17.89s/it, Loss: 0.88672]
Validation:  14%|█▎        | 6/44 [02:06<13:33, 21.41s/it, Loss: 0.88672]
Validation:  16%|█▌        | 7/44 [02:37<13:12, 21.41s/it, Loss: 0.85352]
Validation:  18%|█▊        | 8/44 [02:37<11:19, 18.88s/it, Loss: 0.85352]
Validation:  18%|█▊        | 8/44 [03:07<11:19, 18.88s/it, Loss: 0.71289]
Validation:  20%|██        | 9/44 [03:07<12:34, 21.56s/it, Loss: 0.71289]
Validation:  20%|██        | 9/44 [03:37<12:34, 21.56s/it, Loss: 1.12012]
Validation:  23%|██▎       | 10/44 [03:37<13:25, 23.69s/it, Loss: 1.12012]
Validation:  25%|██▌       | 11/44 [04:08<13:01, 23.69s/it, Loss: 0.92383]
Validation:  27%|██▋       | 12/44 [04:08<10:47, 20.23s/it, Loss: 0.92383]
Validation:  27%|██▋       | 12/44 [04:39<10:47, 20.23s/it, Loss: 0.97803]
Validation:  30%|██▉       | 13/44 [04:39<11:43, 22.69s/it, Loss: 0.97803]
Validation:  30%|██▉       | 13/44 [05:09<11:43, 22.69s/it, Loss: 1.10547]
Validation:  32%|███▏      | 14/44 [05:09<12:18, 24.62s/it, Loss: 1.10547]
Validation:  32%|███▏      | 14/44 [05:40<12:18, 24.62s/it, Loss: 0.69922]
Validation:  34%|███▍      | 15/44 [05:40<12:38, 26.16s/it, Loss: 0.69922]
Validation:  36%|███▋      | 16/44 [06:37<12:12, 26.16s/it, Loss: 1.01465]
Validation:  39%|███▊      | 17/44 [06:37<12:13, 27.15s/it, Loss: 1.01465]
Validation:  39%|███▊      | 17/44 [07:35<12:13, 27.15s/it, Loss: 0.75732]
Validation:  41%|████      | 18/44 [07:35<14:56, 34.48s/it, Loss: 0.75732]
Validation:  41%|████      | 18/44 [08:41<14:56, 34.48s/it, Loss: 1.00781]
Validation:  43%|████▎     | 19/44 [08:41<17:39, 42.39s/it, Loss: 1.00781]
Validation:  43%|████▎     | 19/44 [09:52<17:39, 42.39s/it, Loss: 0.85156]
Validation:  45%|████▌     | 20/44 [09:52<19:56, 49.86s/it, Loss: 0.85156]
Validation:  45%|████▌     | 20/44 [11:03<19:56, 49.86s/it, Loss: 1.04199]
Validation:  48%|████▊     | 21/44 [11:03<21:17, 55.56s/it, Loss: 1.04199]
Validation:  50%|█████     | 22/44 [12:10<20:22, 55.56s/it, Loss: 1.13672]
Validation:  52%|█████▏    | 23/44 [12:10<16:04, 45.95s/it, Loss: 1.13672]
Validation:  52%|█████▏    | 23/44 [13:19<16:04, 45.95s/it, Loss: 0.62354]
Validation:  55%|█████▍    | 24/44 [13:19<17:09, 51.48s/it, Loss: 0.62354]
Validation:  55%|█████▍    | 24/44 [14:35<17:09, 51.48s/it, Loss: 0.56543]
Validation:  57%|█████▋    | 25/44 [14:35<18:18, 57.81s/it, Loss: 0.56543]
Validation:  57%|█████▋    | 25/44 [15:49<18:18, 57.81s/it, Loss: 0.55664]
Validation:  59%|█████▉    | 26/44 [15:49<18:35, 61.97s/it, Loss: 0.55664]
Validation:  59%|█████▉    | 26/44 [17:04<18:35, 61.97s/it, Loss: 0.56348]
Validation:  61%|██████▏   | 27/44 [17:04<18:37, 65.72s/it, Loss: 0.56348]
Validation:  61%|██████▏   | 27/44 [18:14<18:37, 65.72s/it, Loss: 0.44263]
Validation:  64%|██████▎   | 28/44 [18:14<17:48, 66.77s/it, Loss: 0.44263]
Validation:  66%|██████▌   | 29/44 [19:26<16:41, 66.77s/it, Loss: 0.52832]
Validation:  68%|██████▊   | 30/44 [19:26<12:22, 53.04s/it, Loss: 0.52832]
Validation:  68%|██████▊   | 30/44 [20:37<12:22, 53.04s/it, Loss: 0.45728]
Validation:  70%|███████   | 31/44 [20:37<12:27, 57.52s/it, Loss: 0.45728]
Validation:  70%|███████   | 31/44 [21:49<12:27, 57.52s/it, Loss: 0.64990]
